groupId,artifactId
com.github.digitaldan,jomnilink
org.apache.poi,poi
org.apache.jcs,jcs
org.codice.ddf.metrics,micrometer-bundle
com.opengamma.strata,strata-pricer
com.picocontainer.web,picocontainer-web-jsf
top.tangyh.lamp,lamp-sms-controller
io.joyrpc,joyrpc-serialization-protostuff
org.apache.hbase,hbase-hadoop2-compat
org.wso2.ei,org.wso2.micro.integrator.inbound.endpoint.persistence
org.apache.commons,commons-numbers-field
io.lumify,lumify-terms-of-use
com.chrisnewland,jitwatch-core
org.tribuo,tribuo-util-infotheory
org.jgroups.aws.s3,native-s3-ping
org.apache.skywalking,telemetry-prometheus
site.ycsb,googlebigtable-binding
com.vmware.mangle,mangle-vcenter-adapter-models
org.teiid.connectors,translator-jpa
batik,batik-codec
org.apache.archiva.redback,redback-users-api
com.github.misberner.ap-commons,ap-commons
cn.iocoder.mall,system-biz
org.inventivetalent,vectors
com.jaxio.celerio,celerio-engine
virtuoso,sesame
org.osgi,org.osgi.service.log
com.oracle.database.xml,xdb
org.tanaguru,tanaguru-nomenclatureloader
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.rftagger-bin
com.octo.android.robospice,robospice-okhttp
kg.apc,jmeter-plugins-cmd
com.zheng,zheng-api-common
org.apache.servicecomb.toolkit,docgen
com.cxytiandi,kitty-servicecall-dubbo
org.dromara,hmily-annotation
fr.pilato.elasticsearch.crawler,fscrawler-elasticsearch-client-v6
fr.pilato.elasticsearch.crawler,fscrawler-elasticsearch-client-v7
ch.cyberduck,ftp
org.scpsolver,SCPSolver
org.joml,joml-primitives
com.orientechnologies,orientdb-test-commons
org.xwiki.platform,xwiki-platform-dashboard-macro
org.codehaus.woodstox,woodstox-core-asl
org.apache.karaf.jms,org.apache.karaf.jms.core
org.apache.camel.quarkus,camel-quarkus-groovy-dsl-deployment
org.openjdk.jcstress,jcstress-core
org.rhq,rhq-cassandra-util
org.wicketstuff,wicketstuff-jwicket-tooltip-wtooltips
org.z3950.zing,cql-java
io.qameta.allure,allure-rest-assured
org.apache.tika,tika-xmp
org.exist-db,exist-jetty-config
org.codelibs,xpp3
org.openhab.addons.bundles,org.openhab.binding.pilight
com.impetus.kundera.client,kundera-cassandra-pelops
org.example,order-center-pattern
com.squidpony,squidlib
com.sun.xml.bind,jaxb1-impl
org.apache.camel,camel-jaxb
com.itextpdf,itext-asian
com.bea.sipservlet.tck,tck-unit
com.facebook.presto,presto-hive-function-namespace
org.apache.camel,camel-core
com.yammer.metrics,metrics-log4j
org.jvnet.libzfs,libzfs
com.github.airlift,testing-postgresql-server
org.apache.flink,flink-csv
org.wso2.is,org.wso2.identity.integration.common.utils
io.github.mweirauch,micrometer-jvm-extras
io.quarkus,quarkus-google-cloud-functions
org.teiid.wildfly.connectors,connector-solr
org.gridkit.lab,telecontrol-ssh
org.wildfly.security,wildfly-elytron-sasl-digest
org.osgi,org.osgi.service.http
gg.jte,jte
com.kakawait,cas-security-spring-boot-autoconfigure
org.netbeans.api,org-netbeans-modules-lexer
org.csa.rstb,rstb-op-classification
org.webjars.bowergithub.twbs,bootstrap
com.qiniu,qiniu-java-sdk
io.cdap.cdap,cdap-etl-core
org.sejda,sambox
org.dkpro.core,dkpro-core-io-brat-asl
org.terrier,terrier-rest-client
org.glassfish.fighterfish,osgi-ee-resources
com.spotify,helios-client
io.quarkus,quarkus-artemis-jms-deployment
org.jvnet.hudson.main,maven-plugin
com.jolbox,bonecp
com.webank.wedatasphere.dss,dss-orchestrator-core
io.hawt,hawtio-base
org.apache.skywalking,log-analyzer
org.apache.servicecomb.demo,crossapp-server
org.apache.tika,tika-parser-audiovideo-module
com.couchbase.client,encryption
org.kohsuke,access-modifier-annotation
org.apache.cloudstack,cloud-engine-storage-volume
io.micronaut.spring,micronaut-spring-context
io.github.majianzheng,demo-server
at.favre.lib,bytes
org.camunda.bpm.extension,camunda-bpm-mockito
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.arktools-model-tagger-en-irc
org.yardstickframework,yardstick
org.apache.maven.shared,maven-jarsigner
edu.washington.cs.knowitall,openregex
org.apache.camel.quarkus,camel-quarkus-file-deployment
org.eclipse.microprofile.rest.client,microprofile-rest-client-api
org.bytedeco,tesseract
com.hccake,ballcat-extend-kafka-stream
org.eclipse.leshan,leshan-client-cf
com.azure.resourcemanager,azure-resourcemanager-redis
org.cloudifysource,dsl
ai.labs,coreutilities
cn.hutool,hutool-log
org.hibernate,hibernate-search
org.openrdf.sesame,sesame-repository-sail
org.unidal.framework,eunit-testfwk
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.matetools-model-srl-en-conll2009
e.mirkosertic.bytecoder,bytecoder.api
com.qcadoo.mes,mes-plugins-deviation-causes-reporting
org.apache.lucene,lucene-core
org.odpi.egeria,discovery-engine-api
org.eobjects.datacleaner,DataCleaner-network-tools
org.wso2.carbon.apimgt,org.wso2.carbon.apimgt.gateway
org.apache.aries.jndi,org.apache.aries.jndi.legacy.support
org.wso2.carbon.identity.event.handler.notification,org.wso2.carbon.email.mgt.feature
com.asakusafw,asakusa-dsl-vocabulary
org.apache.httpcomponents,httpcore-osgi
org.apache.seatunnel,seatunnel-connector-spark-jdbc
org.wso2.carbon.commons,org.wso2.carbon.ndatasource.stub
com.hortonworks.registries,registry-common
org.mrgeo,mrgeo-mapalgebra-costdistance
org.odpi.egeria,asset-consumer-topic-connectors
org.glassfish.main.loadbalancer,load-balancer-admin
org.apache.dolphinscheduler,dolphinscheduler-task-procedure
org.apache.shenyu,shenyu-bootstrap
it.unibz.inf.ontop,ontop-mapping-sql
org.jboss.arquillian.testenricher,arquillian-testenricher-ejb-jakarta
org.mayocat.shop,mayocat-shop-payment-internal
com.alibaba.arthas,arthas-repackage-logger
eu.europa.ec.joinup.sd-dss,dss-validation-dto
com.hccake,ballcat-spring-boot-starter-redis
org.locationtech.geowave,geowave-datastore-hbase
org.apache.camel,camel-vertx-parent
org.sonarsource.java,java-checks-testkit
com.baidu.hugegraph,hugegraph-rocksdb
io.quarkus,quarkus-jdbc-derby
org.apache.camel,camel-core-starter
org.apache.storm,storm-mongodb
org.apache.myfaces.core,myfaces-api
org.apache.pdfbox,preflight
org.apache.karaf.examples,karaf-websocket-example
io.zipkin.reporter2,zipkin-reporter-brave
com.taobao.arthas,arthas-core
org.eclipse.lsp4j,org.eclipse.lsp4j.generator
org.kordamp.ikonli,ikonli-runestroicons-pack
io.cdap.cdap,cdap-data-pipeline3_2.12
com.psddev,cms-hunspell
io.fabric8,spring-cloud-kubernetes-ribbon
org.apache.gearpump,gearpump-core_2.11
org.webjars.bower,datatables.net-responsive-bs
org.apache.aries.jmx,org.apache.aries.jmx.api
org.wso2.carbon.identity.user.api,org.wso2.carbon.identity.api.user.challenge.common
com.nukkitx.fastutil,fastutil-int-byte-maps
fr.opensagres.xdocreport,fr.opensagres.xdocreport.converter.fop
org.apache.shenyu,shenyu-spring-boot-starter-plugin-sentinel
org.apache.nifi,nifi-framework-cluster
com.egzosn,pay-java-ali
com.dtstack.flinkx,flinkx-connector-hbase-1.4
org.openhab.addons.bundles,org.openhab.binding.iammeter
io.smallrye.reactive,smallrye-reactive-converter-reactor
com.thinkbiganalytics.kylo.plugins,kylo-ranger-rest-client
org.glassfish.main.core,glassfish
io.zipkin.brave,brave-spring-resttemplate-interceptors
org.apache.skywalking,skywalking-zabbix-receiver-plugin
com.navercorp.volleyextensions,volleyer
dev.gradleplugins,gradle-test-kit
net.kyori,adventure-text-minimessage
org.apache.camel,camel-spring-boot-starter
net.samuelcampos,usbdrivedetector
org.apache.activemq,activemq-client
com.github.NekoSunflower,OneDriveJavaSDK
co.libly,resource-loader
com.addthis,maljson
org.apache.groovy,groovy-json
org.eclipse.rdf4j,rdf4j-queryresultio-sparqlxml
org.xwiki.platform,xwiki-platform-rendering-configuration-default
org.apache.camel.quarkus,camel-quarkus-xmlsecurity
org.apache.tomee,openejb-webservices
org.projectnessie.cel,cel-jackson
org.quickfixj,quickfixj-examples-ordermatch
org.dkpro.core,dkpro-core-io-text-asl
com.bea.sipservlet.tck,concurrent
io.hops,hadoop-archive-logs
org.mrgeo,mrgeo-dataprovider-mbvectortiles
org.meteothink,meteoinfo-ndarray
cn.stylefeng.roses,monitor-spring-boot-starter
org.apache.cloudstack,cloud-engine-storage-configdrive
io.prometheus.jmx,collector
com.googlecode.playn,playn-core
com.sk89q,WorldGuard
org.springframework.boot,spring-boot-gradle-plugin
org.bytedeco,ale-platform
org.graphfoundation.ongdb,ongdb-enterprise-kernel
org.infinispan,infinispan-marshaller-kryo
com.flextrade.jfixture,jfixture
fish.payara.server.internal.connectors,work-management
com.hortonworks.registries,registry-common-client
org.jboss.forge.addon,convert
com.taobao.arthas,arthas-tunnel-common
org.apache.syncope.common.idm,syncope-common-idm-lib
io.quarkus,quarkus-hibernate-orm-deployment
com.baeldung,project-with-optionals
org.esa.s1tbx,s1tbx-op-utilities
com.thinkbiganalytics.kylo.integrations,kylo-spark-interpreter-app
com.quant,qt-common
org.apache.kylin,kylin-spark-project
javax.sdp,nist-sdp
org.geowebcache,gwc-kml
org.apache.aries.tx-control,tx-control-service-xa
com.evolveum.midpoint.repo,repo-common
org.apache.hbase.thirdparty,hbase-shaded-jersey
com.twitter.heron,heron-storm
com.igormaznitsa,mind-map-swing-panel
io.quarkus,quarkus-funqy-server-common-deployment
org.eclipse.kapua,kapua-device-management-registry-internal
com.dtstack.flinkx,flinkx-connector-ftp
org.apache.hadoop,hadoop-resourceestimator
org.apache.pinot,pinot-azure
org.apache.eagle,eagle-query-base
com.baeldung,osgi-intro-mapquest
org.pentaho.di.plugins,core-ui
org.jboss.aerogear.unifiedpush,unifiedpush-service
io.smallrye,smallrye-fault-tolerance-vertx
com.thinkbiganalytics.kylo.plugins,kylo-spark-livy-server
io.streamthoughts,kafka-connect-filepulse-local-fs
org.osgi.enroute.examples.microservice,rest-service
io.gravitee.apim.rest.api.portal,gravitee-apim-rest-api-portal-rest
org.odpi.egeria,data-privacy-spring
org.javamoney.moneta,moneta-convert-ecb
com.consol.citrus,citrus-groovy
org.eclipse.platform,org.eclipse.equinox.event
eu.europa.ec.joinup.sd-dss,dss-simple-report-jaxb
org.eclipse.platform,org.eclipse.core.resources
org.springframework.cloud,spring-cloud-starter-gateway
org.lenskit,lenskit-core
org.apache.tika,tika-langdetect-opennlp
org.osgl,osgl-tool
org.xwiki.platform,xwiki-platform-tree-api
asm,asm-tree
org.weasis.thirdparty.javax.jnlp,javaws
org.xeustechnologies,jcl-web
biz.aQute,bndlib
org.jvnet.hudson,netx
io.netty,netty-tcnative-classes
com.squareup,otto
com.bird,bird-statemachine
com.fnproject.fn,flow-testing
org.jibx,jibx-run
site.ycsb,infinispan-binding
org.xwiki.platform,xwiki-platform-mentions-test-pageobjects
org.mrgeo,mrgeo-services-tms
org.geoserver,gs-main
fish.payara.server.internal.batch,payara-jbatch
org.netbeans.api,org-netbeans-modules-editor-indent-project
org.thingsboard.common,stats
org.codice.ddf,activities
com.typesafe.akka,akka-http-core_2.12
com.consol.citrus,citrus-spring-integration
it.unibz.inf.ontop,ontop-test
org.webjars,bootstrap-select
org.kaazing,gateway.resource.address.udp
com.jd.survey,jdsurvey-extcont
org.dkpro.core,dkpro-core-io-perseus-asl
com.github.andrewoma.dexx,dexx-collections
com.dumptruckman.minecraft,JsonConfiguration
com.mycollab,mycollab-scheduler-community
us.myles,viaversion
com.skyeye,skyeye-dao
cc.mrbird,febs-common-core
com.momo,momo-permission-system-core-web
ddf.platform.error,platform-error-api
io.gatling,gatling-commons
io.ktor,ktor-client-core
org.apache.commons,commons-numbers-quaternion
org.apache.flink,flink-connector-elasticsearch5_2.11
com.vaadin,vaadin-avatar-flow
org.sonatype.nexus,nexus-test-common
net.percederberg.mibble,mibble-mibs
org.netbeans.api,org-netbeans-libs-lucene
org.hisrc.jsonix,jsonix-schema-compiler-plugin
org.codehaus.gmavenplus,gmavenplus-plugin-it-shadedGroovy-uberModule
ddf.catalog.plugin,catalog-plugin-checksum
org.apache.dubbo,dubbo-samples-merge-api
io.gravitee.apim.gateway,gravitee-apim-gateway-reactor
net.sourceforge.pmd,pmd-lua
org.jooq,jooq-scala_2.13
org.apache.cloudstack,cloud-plugin-acl-dynamic-role-based
org.pentaho.di.plugins,pentaho-googledrive-vfs-core
com.github.fangjinuo.sqlhelper,sqlhelper-common
org.jogamp.jogl,jogl-all-natives-windows-i586
io.helidon.bundles,helidon-bundles-webserver
ca.uhn.hapi.fhir,hapi-fhir-structures-hl7org-dstu2
io.strimzi,kafka-oauth-client
org.wso2.carbon.identity.local.auth.requestpath.oauth,org.wso2.carbon.identity.application.authenticator.requestpath.oauth.server.feature
org.apache.shenyu,shenyu-examples-motan-api
org.apache.camel,camel-jbpm
com.stoyanr,evictor
org.xwiki.platform,xwiki-platform-linkchecker-test-pageobjects
org.springframework.cloud,spring-cloud-stream-binder-kafka-streams
com.twilio.sdk,twilio
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.matetools-model-lemmatizer-fr-ftb
org.apache.jackrabbit,oak-segment-tar
io.trino,trino-jdbc
ddf.security.servlet,security-servlet-logout-endpoint
com.sun.hotspot.igv,ControlFlow
org.eclipse.persistence,org.eclipse.persistence.sdo
org.openoffice,ridl
com.typesafe.play,play-akka-http-server_2.12
com.alibaba.cloud,spring-cloud-starter-bus-rocketmq
com.github.jsurfer,jsurfer-jackson
io.helidon.webserver,helidon-webserver
net.sf.jasperreports,jasperreports
io.scalecube,scalecube-cluster-testlib
org.wso2.carbon.identity.governance,org.wso2.carbon.identity.multi.attribute.login.service.server.feature
org.openecard,bctls-jdk15on
org.easytesting,fest-assert
cn.black-shop,black-shop-common-core
org.glassfish.tyrus.ext,tyrus-monitoring-jmx
org.mortbay.jetty,jsp-2.1
com.oracle.oci.sdk,oci-java-sdk-dataintegration
com.netflix.astyanax,astyanax-recipes
org.bytedeco,flycapture
io.ratpack,ratpack-test
org.apache.seatunnel,seatunnel-connector-flink-console
org.apache.nifi,c2-protocol-component-api
io.quarkus,quarkus-infinispan-client
io.thorntail,microprofile-health
org.eclipse.rdf4j,rdf4j-sparqlbuilder
org.apache.camel,camel-dsl-support
org.springframework.cloud,spring-cloud-circuitbreaker-spring-retry
org.exbin.bined,bined-core
org.tanaguru,tanaguru-rgaa3.0
io.reflectoring,specification
org.robotframework.ide,org.robotframework.ide.core-functions
org.openecard.bindings,http
org.apache.directory.server,apacheds-protocol-dns
org.cincheo,file-visitor
com.kiwifisher,mobstacker
org.kaazing,gateway.service.update.check.management
org.keycloak,keycloak-as7-adapter
org.greenrobot,eventbus
com.jslsolucoes,nginx-admin-agent-configuration
com.facebook.presto,presto-thrift-testing-udf-server
org.infinispan,infinispan-cachestore-jdbc
org.glassfish.hk2,hk2-property-file
org.eclipse.jetty.osgi,jetty-osgi-alpn
org.apache.streampipes,streampipes-test-utils
io.mycat,config
com.mycollab,mycollab-server-runner
org.jboss.arquillian.testng,arquillian-testng-standalone
org.apache.archiva,archiva-repository-api
org.opencastproject,opencast-termination-state-api
de.thetaphi,forbiddenapis
org.opencastproject,opencast-workflow-service-api
org.apache.camel,camel-etcd
com.netty.rpc,netty-rpc-server
org.locationtech.geowave,geowave-analytic-spark
org.apache.geronimo.specs,geronimo-j2ee_1.4_spec
org.jclouds.api,simpledb
org.openehealth.ipf.platform-camel,ipf-platform-camel-mdht
io.cdap.cdap,cdap-distributions
com.github.martinpaljak,apdu4j-core
com.oracle.oci.sdk,oci-java-sdk-core
com.codenvy.plugin,codenvy-plugin-microsoft-oauth2
org.apache.geronimo.specs,geronimo-ejb_3.0_spec
org.springframework.ide.vscode,commons-cf
eu.europa.ec.joinup.sd-dss,dss-certificate-validation-rest-client
org.sonarsource.sonarqube,sonar-core
org.glassfish.jersey.containers,jersey-container-servlet
org.apereo.cas,cas-server-core-audit
org.apache.james,apache-james-mailbox-tools-copier
org.dkpro.core,dkpro-core-castransformation-asl
org.odpi.egeria,janus-connector
io.zipkin.brave,brave-instrumentation-dubbo-rpc
io.seata,seata-samples-jit
org.wicketstuff.foundation,wicket-foundation-core
org.dkpro.core,dkpro-core-textcat-asl
com.qubole.rubix,assembly
com.thinkaurelius.titan,titan-cassandra
org.apache.jackrabbit,jackrabbit-jcr2spi
ru.yandex.qatools.allure,allure-commandline
org.arquillian.cube,arquillian-cube-requirement-spi
de.metanome,example_od_algorithm
io.atlasmap,atlas-service
org.apache.camel,camel-spring-batch
org.gephi,core-library-wrapper
org.apache.camel,camel-cmis
org.apache.knox,gateway-test-utils
org.netbeans.api,org-netbeans-api-java
org.apache.pig,pig
org.jboss.windup.maven,nexus-indexer-data
org.jboss.jdeparser,jdeparser
com.vmware.admiral,admiral-tiller-client-microbean
org.apache.ivy,ivy
net.alchim31,metrics-influxdb
com.fasterxml.jackson.module,jackson-module-paranamer
org.apache.nifi,nifi-kafka-0-9-processors
org.bytedeco,leptonica-platform
org.eclipse.kapua,kapua-device-management-configuration-internal
io.openmessaging,openmessaging-connector
org.eclipse.jetty,jetty-jsp-2.1
com.codingapi.txlcn,txlcn-p6spy
org.wicketstuff,wicketstuff-tinymce4
org.wicketstuff,wicketstuff-tinymce3
org.glassfish.gmbal,gmbal-api-only
io.zipkin.reporter2,zipkin-sender-kafka11
org.apache.nifi,nifi-accumulo-services-api
org.restcomm.media.core,media-core-scheduler
gov.nsa.datawave.microservice,metadata-utils
org.apache.maven.plugin-testing,maven-plugin-testing-harness
io.fabric8.archetypes,cdi-camel-archetype
co.elastic.apm,apm-jaxrs-plugin
org.talend.esb.examples.locator,locator-demo-common
com.blazebit,blaze-persistence-integration-spring-data-1.x
org.cloudbus.cloudsim,modules
systems.manifold,manifold-image
com.github.waffle,waffle-jna
wsattacker.library,SoapHttpClient
org.apache.shenyu,shenyu-spring-boot-starter-plugin-dubbo-common
com.googlecode.jmockit,jmockit-coverage
org.blueobelisk,cmlxom
org.wso2.carbon.identity.server.api,org.wso2.carbon.identity.api.server.identity.governance.v1
com.thinkbiganalytics.kylo.plugins,kylo-sentry-client
io.helidon.microprofile.server,helidon-microprofile-server
org.apache.camel.quarkus,camel-quarkus-netty
org.apache.cloudstack,cloud-plugin-dedicated-resources
org.noear,sa-token-solon-plugin
io.quarkus,quarkus-reactive-db2-client
org.zalando,opentracing-flowid-httpclient
org.tanaguru,tanaguru-consolidator
com.amazonaws,aws-kinesisanalytics-runtime
io.quarkus,quarkus-test-openshift-client
org.apache.hop,hop-transform-serverstatus
org.apache.nifi,nifi-kerberos-iaa-providers
io.quarkus,quarkus-spring-data-jpa-deployment
org.apache.camel.quarkus,camel-quarkus-atlasmap
com.google.android.gcm,gcm-server
com.microsoft.azure,azure-client-authentication
com.github.sabomichal,liquibase-mssql
com.owlike,genson
org.jvnet.hudson.plugins,locale
dk.brics,automaton
org.wso2.carbon,org.wso2.carbon.analytics.hive.stub
org.jenkins-ci.modules,upstart-slave-installer
